date,Close
2013-04-25,-0.7293942221825573
2013-04-26,-0.7337219230559665
2013-04-29,-0.7168705672577952
2013-04-30,-0.7110014934705692
2013-05-01,-0.7330401619594704
2013-05-02,-0.7109718516837651
2013-05-03,-0.6860282880880546
2013-05-06,-0.6814634529202123
2013-05-07,-0.6689249771020478
2013-05-08,-0.658950515842444
2013-05-09,-0.6678726936704996
2013-05-10,-0.6574536056088334
2013-05-13,-0.6573498593550189
2013-05-14,-0.632791638987763
2013-05-15,-0.6202828049564026
2013-05-16,-0.6325989673735357
2013-05-17,-0.6074034485899901
2013-05-20,-0.6091523140114362
2013-05-21,-0.6048987176050374
2013-05-22,-0.6253663713933181
2013-05-23,-0.6325396837999274
2013-05-24,-0.6338883850995174
2013-05-28,-0.6183857306009357
2013-05-29,-0.635726175881376
2013-05-30,-0.6267595353731139
2013-05-31,-0.6618405900558508
2013-06-03,-0.6474939652426318
2013-06-04,-0.6608920528781173
2013-06-05,-0.6942094212460058
2013-06-06,-0.673964080858757
2013-06-07,-0.6431069807956143
2013-06-10,-0.6439517717195335
2013-06-11,-0.6686730219142122
2013-06-12,-0.688844257834451
2013-06-13,-0.6535112479638788
2013-06-14,-0.6677837683100872
2013-06-17,-0.6495392485321198
2013-06-18,-0.6306129676576564
2013-06-19,-0.6645231717616282
2013-06-20,-0.7249034914817254
2013-06-21,-0.718619432679241
2013-06-24,-0.747283040518875
2013-06-25,-0.7251406257761589
2013-06-26,-0.7025684051247824
2013-06-27,-0.687836437083109
2013-06-28,-0.6980924953173525
2013-07-01,-0.685227959844342
2013-07-02,-0.6865321984637257
2013-07-03,-0.684561019641248
2013-07-05,-0.6601361873146109
2013-07-08,-0.6474346816690235
2013-07-09,-0.62985710209415
2013-07-10,-0.6294124752920875
2013-07-11,-0.5962136740714155
2013-07-12,-0.588551272182537
2013-07-15,-0.5851276458066553
2013-07-16,-0.5943758832895568
2013-07-17,-0.5874841678575868
2013-07-18,-0.5749456920394226
2013-07-19,-0.5709144090340552
2013-07-22,-0.5658160217037377
2013-07-23,-0.5704697822319924
2013-07-24,-0.5800292584763377
2013-07-25,-0.5736414534200389
2013-07-26,-0.5715665283437468
2013-07-29,-0.5809333329738652
2013-07-30,-0.5799996166895336
2013-07-31,-0.5803404972377816
2013-08-01,-0.5490091285857727
2013-08-02,-0.5448592784331884
2013-08-05,-0.5486089644639159
2013-08-06,-0.563088977317754
2013-08-07,-0.5726632744555011
2013-08-08,-0.5629259474903309
2013-08-09,-0.5719074088919948
2013-08-12,-0.5747974831054016
2013-08-13,-0.5678464840998233
2013-08-14,-0.5808444076134524
2013-08-15,-0.6165182980322729
2013-08-16,-0.6246549685100179
2013-08-19,-0.6391349813638556
2013-08-20,-0.6298126394139438
2013-08-21,-0.6439665926129355
2013-08-22,-0.6229802075555821
2013-08-23,-0.6132873432706181
2013-08-26,-0.6232469836368197
2013-08-27,-0.662225933284305
2013-08-28,-0.6555861730401706
2013-08-29,-0.6508286662581011
2013-08-30,-0.6585355308271857
2013-09-03,-0.6484573233137675
2013-09-04,-0.6287307141955916
2013-09-05,-0.6257665355151744
2013-09-06,-0.6256331474745553
2013-09-09,-0.6011193897875057
2013-09-10,-0.5829193326897445
2013-09-11,-0.5753013934810723
2013-09-12,-0.5837641236136633
2013-09-13,-0.5769909753289102
2013-09-16,-0.562748096769506
2013-09-17,-0.5521363370936125
2013-09-18,-0.5213681623908827
2013-09-19,-0.526081206492746
2013-09-20,-0.5445035769915383
2013-09-23,-0.5564640379670217
2013-09-24,-0.5630148728507434
2013-09-25,-0.5699065882827133
2013-09-26,-0.5611622611754826
2013-09-27,-0.571418319409726
2013-09-30,-0.5865356306798535
2013-10-01,-0.5666015290540481
2013-10-02,-0.568276290008484
2013-10-03,-0.5908188688730561
2013-10-04,-0.5732709310849867
2013-10-07,-0.5945833757971861
2013-10-08,-0.6252181624592971
2013-10-09,-0.6238101775860988
2013-10-10,-0.5702178270441571
2013-10-11,-0.5544483964643379
2013-10-14,-0.5441626964432903
2013-10-15,-0.56206633567301
2013-10-16,-0.5272668779649128
2013-10-17,-0.5100598207250912
2013-10-18,-0.493238106713724
2013-10-21,-0.4930009724192905
2013-10-22,-0.4781652581238027
2013-10-23,-0.4904517787541317
2013-10-24,-0.4820186904083452
2013-10-25,-0.47060660248873915
2013-10-28,-0.4671385134326512
2013-10-29,-0.4525547543249987
2013-10-30,-0.4653600062244009
2013-10-31,-0.47539375105761283
2013-11-01,-0.467835095422549
2013-11-04,-0.4585127534726371
2013-11-05,-0.46586391660007165
2013-11-06,-0.4547186047617032
2013-11-07,-0.48931056996217115
2013-11-08,-0.45454075404087835
2013-11-11,-0.4526436796854111
2013-11-12,-0.4588684549142872
2013-11-13,-0.4376597564559026
2013-11-14,-0.4248841463433049
2013-11-15,-0.41367955093132786
2013-11-18,-0.423535445043715
2013-11-19,-0.42895989202887846
2013-11-20,-0.4385934727402342
2013-11-21,-0.41713281909401406
2013-11-22,-0.4039274030727556
2013-11-25,-0.4073065667684311
2013-11-26,-0.4069064026465748
2013-11-27,-0.40026664240244036
2013-11-29,-0.40237120926553666
2013-12-02,-0.40964826792596054
2013-12-03,-0.4181702816321598
2013-12-04,-0.42163837068824805
2013-12-05,-0.4331690257550707
2013-12-06,-0.4034383135904869
2013-12-09,-0.3985770605546028
2013-12-10,-0.40709907426080205
2013-12-11,-0.4373336968010567
2013-12-12,-0.44729333716725833
2013-12-13,-0.447560113248496
2013-12-16,-0.4309310708513558
2013-12-17,-0.4391418457961112
2013-12-18,-0.395197896858927
2013-12-19,-0.39675409066614625
2013-12-20,-0.3838302716195275
2013-12-23,-0.3694984676997105
2013-12-24,-0.36159893151639894
2013-12-26,-0.3487047542565843
2013-12-27,-0.34962364964751347
2013-12-30,-0.3501127391297825
2013-12-31,-0.3393083078396621
2014-01-02,-0.3635849312322783
2014-01-03,-0.3644890057298057
2014-01-06,-0.371306616694765
2014-01-07,-0.3548406041250476
2014-01-08,-0.3554186189677291
2014-01-09,-0.35447008178999545
2014-01-10,-0.34818602298751145
2014-01-13,-0.38252603300014376
2014-01-14,-0.35335851478483904
2014-01-15,-0.3392786660528576
2014-01-16,-0.34296906850997694
2014-01-17,-0.35362529086607664
2014-01-21,-0.3460666352310131
2014-01-22,-0.34449562053039207
2014-01-23,-0.3688018857098124
2014-01-24,-0.4253732358255736
2014-01-27,-0.4383118757655945
2014-01-28,-0.42209781838371263
2014-01-29,-0.4492200533095294
2014-01-30,-0.41959308739876006
2014-01-31,-0.4367853237451797
2014-02-03,-0.4971063598916682
2014-02-04,-0.4773797507734922
2014-02-05,-0.4826559888246346
2014-02-06,-0.45036126210148997
2014-02-07,-0.4153987745659699
2014-02-10,-0.41121928262658186
2014-02-11,-0.3817108838630291
2014-02-12,-0.3824371076397313
2014-02-13,-0.36677142331372686
2014-02-14,-0.3537290371198912
2014-02-18,-0.3505721868252471
2014-02-19,-0.368372079801152
2014-02-20,-0.3520246343786515
2014-02-21,-0.3572564097495877
2014-02-24,-0.3404198748448185
2014-02-25,-0.3441102773019379
2014-02-26,-0.34405099372832926
2014-02-27,-0.3305195180522252
2014-02-28,-0.3228719370567488
2014-03-03,-0.34320620280441044
2014-03-04,-0.30144092519733284
2014-03-05,-0.3015891341313539
2014-03-06,-0.2968168064558823
2014-03-07,-0.29531989622227167
2014-03-10,-0.29660931394825296
2014-03-11,-0.3107484462538426
2014-03-12,-0.30990365532992387
2014-03-13,-0.3423021283068834
2014-03-14,-0.35002381376936975
2014-03-17,-0.3237908324476783
2014-03-18,-0.3039011935020792
2014-03-19,-0.3209155791276736
2014-03-20,-0.30425689494372926
2014-03-21,-0.31239356542147434
2014-03-24,-0.3258509366305681
2014-03-25,-0.3137274458276622
2014-03-26,-0.33308353261078605
2014-03-27,-0.33830048708832017
2014-03-28,-0.32558416054933076
2014-03-31,-0.3037678054614606
2014-04-01,-0.28423386795751154
2014-04-02,-0.27626022730718924
2014-04-03,-0.27941707760183365
2014-04-04,-0.3145129531779727
2014-04-07,-0.34422884444915447
2014-04-08,-0.33397278621491105
2014-04-09,-0.3040049397558937
2014-04-10,-0.36195463295804897
2014-04-11,-0.38772816658427584
2014-04-14,-0.3656153936283642
2014-04-15,-0.347281948489984
2014-04-16,-0.3186331615437525
2014-04-17,-0.31486865461962277
2014-04-21,-0.30443474566455414
2014-04-22,-0.29308194131855675
2014-04-23,-0.29924743297382417
2014-04-24,-0.29447510529835286
2014-04-25,-0.3170176841629249
2014-04-28,-0.3080806854414673
2014-04-29,-0.29489009031361124
2014-04-30,-0.2865607482216389
2014-05-01,-0.2869609123434952
2014-05-02,-0.2907254192676249
2014-05-05,-0.28550846479009073
2014-05-06,-0.310615058213224
2014-05-07,-0.29506794103443607
2014-05-08,-0.2988917315321741
2014-05-09,-0.2946677769125798
2014-05-12,-0.26773821360099
2014-05-13,-0.2665525421288232
2014-05-14,-0.27977277904348374
2014-05-15,-0.30597611857837137
2014-05-16,-0.29558667230350927
2014-05-19,-0.2848859872672034
2014-05-20,-0.30304158168475837
2014-05-21,-0.280513823713588
2014-05-22,-0.27390370525625773
2014-05-23,-0.2619877069609809
2014-05-27,-0.24512153026940722
2014-05-28,-0.24827838056405163
2014-05-29,-0.2330869648269138
2014-05-30,-0.22784036856257553
2014-06-02,-0.22576544348628338
2014-06-03,-0.22684736870463568
2014-06-04,-0.22145256350627632
2014-06-05,-0.20280787960645263
2014-06-06,-0.18949871733137966
2014-06-09,-0.18678649383879808
2014-06-10,-0.1874978967220982
2014-06-11,-0.19772431316953715
2014-06-12,-0.21814750427761154
2014-06-13,-0.2091808637693494
2014-06-16,-0.20677987903821168
2014-06-17,-0.20054028291593357
2014-06-18,-0.1783237637062071
2014-06-19,-0.17461854035568566
2014-06-20,-0.1695942574923788
2014-06-23,-0.169979600720833
2014-06-24,-0.1886983890876671
2014-06-25,-0.1745444358886753
2014-06-26,-0.17796806226455703
2014-06-27,-0.17242504813217696
2014-06-30,-0.17350697335052925
2014-07-01,-0.1541064238871992
2014-07-02,-0.15217970774492812
2014-07-03,-0.13614350108387116
2014-07-07,-0.14768897704409586
2014-07-08,-0.1683493024466034
2014-07-09,-0.1548326476639014
2014-07-10,-0.16691167578660104
2014-07-11,-0.16262843759339846
2014-07-14,-0.14850412618121084
2014-07-15,-0.1541657074608075
2014-07-16,-0.14187918683047848
2014-07-17,-0.17663418185836952
2014-07-18,-0.14684418612017705
2014-07-21,-0.15364697619173429
2014-07-22,-0.13897429172366962
2014-07-23,-0.1338166208197438
2014-07-24,-0.13237899415974144
2014-07-25,-0.1466663353993522
2014-07-28,-0.14582154447543308
2014-07-29,-0.1591010649637019
2014-07-30,-0.15892321424287703
2014-07-31,-0.21731753424709446
2014-08-01,-0.22549866740504576
2014-08-04,-0.20498655093655926
2014-08-05,-0.23282018874567617
2014-08-06,-0.23277572606546995
2014-08-07,-0.2485896193254955
2014-08-08,-0.21595401205410283
2014-08-11,-0.20805447587079093
2014-08-12,-0.21275269907925218
2014-08-13,-0.193530000336747
2014-08-14,-0.18099152451858244
2014-08-15,-0.18116937523940765
2014-08-18,-0.15644812504472863
2014-08-19,-0.14183472415027226
2014-08-20,-0.13455766548984807
2014-08-21,-0.125872621956226
2014-08-22,-0.13175651663685373
2014-08-25,-0.11764702611806817
2014-08-26,-0.11453463850363031
2014-08-27,-0.1143864295696096
2014-08-28,-0.11939589153951438
2014-08-29,-0.10956963921393174
2014-09-02,-0.11118511659475896
2014-09-03,-0.11349717596548424
2014-09-04,-0.11804719023992447
2014-09-05,-0.10313737147742633
2014-09-08,-0.11228186270651332
2014-09-09,-0.13169723306324543
2014-09-10,-0.12095208534673331
2014-09-11,-0.11834360810796624
2014-09-12,-0.13599529214985043
2014-09-15,-0.13808503811954428
2014-09-16,-0.11607601141744717
2014-09-17,-0.1122374000263071
2014-09-18,-0.09772774538566525
2014-09-19,-0.0991505511522652
2014-09-22,-0.12302701042302544
2014-09-23,-0.14010067962222814
2014-09-24,-0.11708383216878909
2014-09-25,-0.1649701387509279
2014-09-26,-0.13998211247501155
2014-09-29,-0.14746666364306477
2014-09-30,-0.15563297590761396
2014-10-01,-0.1943599703672637
2014-10-02,-0.19434514947386164
2014-10-03,-0.1621393481111294
2014-10-06,-0.16670418327897202
2014-10-07,-0.21075187846997076
2014-10-08,-0.1606720796643229
2014-10-09,-0.22096347402400762
2014-10-10,-0.2536880066558127
2014-10-13,-0.30021079104495985
2014-10-14,-0.29582380659794244
2014-10-15,-0.31836638546251483
2014-10-16,-0.31796622134065855
2014-10-17,-0.2823960771756529
2014-10-20,-0.25683003605705507
2014-10-21,-0.2015925663474817
2014-10-22,-0.22259377229823724
2014-10-23,-0.187453434041892
2014-10-24,-0.1670598847206221
2014-10-27,-0.1714320482742371
2014-10-28,-0.13672151592655263
2014-10-29,-0.14079726161212622
2014-10-30,-0.12249345826055016
2014-10-31,-0.08781256769966984
2014-11-03,-0.08816826914131991
2014-11-04,-0.0966309992739109
2014-11-05,-0.07963143454171857
2014-11-06,-0.06830827198252495
2014-11-07,-0.06725598855097681
2014-11-10,-0.0578595421340546
2014-11-11,-0.055754975270958324
2014-11-12,-0.057874363027456674
2014-11-13,-0.056273706540031526
2014-11-14,-0.05554748276332931
2014-11-17,-0.053324348753016455
2014-11-18,-0.03779205246763028
2014-11-19,-0.042356887635473246
2014-11-20,-0.03638406759443241
2014-11-21,-0.02045160718719029
2014-11-24,-0.01169245918655786
2014-11-25,-0.015219831816253743
2014-11-26,-0.006623713643044444
2014-11-28,-0.014434324465943579
2014-12-01,-0.03536142594968842
2014-12-02,-0.015931234699553883
2014-12-03,-0.00440057963273159
2014-12-04,-0.007972414942634027
2014-12-05,-0.0028592067189147316
2014-12-08,-0.025179472182455708
2014-12-09,-0.025905695959157583
2014-12-10,-0.0758224649373823
2014-12-11,-0.0622020639008658
2014-12-12,-0.1111110121277486
2014-12-15,-0.12993354674839716
2014-12-16,-0.15496603570452006
2014-12-17,-0.09546014869514585
2014-12-18,-0.023815949989463715
2014-12-19,-0.009854668404698883
2014-12-22,0.0018390164895465417
2014-12-23,0.0072190007945038106
2014-12-24,0.00678919488584338
2014-12-26,0.017000790439880235
2014-12-29,0.01966855125225593
2014-12-30,0.004521598195323971
2014-12-31,-0.027269218152149576
2015-01-02,-0.028306680690295977
2015-01-05,-0.0840628816689422
2015-01-06,-0.11069602711249024
2015-01-07,-0.07617816637903237
2015-01-08,-0.022467248689874132
2015-01-09,-0.048151856955688535
2015-01-12,-0.0726804355361403
2015-01-13,-0.08043176278543114
2015-01-14,-0.0978611334262839
2015-01-15,-0.12542799515416317
2015-01-16,-0.08578210530358393
2015-01-20,-0.08114316566873128
2015-01-21,-0.06695957068293537
2015-01-22,-0.020970338456263154
2015-01-23,-0.03776241068082614
2015-01-26,-0.029951799857927005
2015-01-27,-0.0707685402872713
2015-01-28,-0.11136296731558383
2015-01-29,-0.08306988181100236
2015-01-30,-0.12198954788487938
2015-02-02,-0.08366271754708592
2015-02-03,-0.04041535059979943
2015-02-04,-0.05304275177837675
2015-02-05,-0.021904054740594717
2015-02-06,-0.0323527845890654
2015-02-09,-0.045291424529085904
2015-02-10,-0.012907772445528456
2015-02-11,-0.012996697805940888
2015-02-12,0.016570984531219805
2015-02-13,0.02918356481639438
2015-02-17,0.034148564106093626
2015-02-18,0.033170385141555514
2015-02-19,0.029865325912890376
2015-02-20,0.04891017393457103
2015-02-23,0.04796163675683707
2015-02-24,0.05658739671685118
2015-02-25,0.05418641198571346
2015-02-26,0.049562293244262215
2015-02-27,0.04031405576136106
2015-03-02,0.05941818735664933
2015-03-03,0.04517530879724547
2015-03-04,0.0314659824003162
2015-03-05,0.03518602664423936
2015-03-06,-0.008950593907171468
2015-03-09,0.0031580760023319798
2015-03-10,-0.0491152150268239
2015-03-11,-0.0549250052404416
2015-03-12,-0.016820488303679566
2015-03-13,-0.035420709523296706
2015-03-16,0.005766553241099386
2015-03-17,-0.004474684099741614
2015-03-18,0.032903609060318216
2015-03-19,0.01774183510998452
2015-03-20,0.04564957738611178
2015-03-23,0.04019548861414449
2015-03-24,0.021046894338649657
2015-03-25,-0.024082726070701017
2015-03-26,-0.031344963837723144
2015-03-27,-0.02412718875090757
2015-03-30,0.013251104409152257
2015-03-31,-0.01394523498367486
2015-04-01,-0.02609836757338486
2015-04-02,-0.015323578070068586
2015-04-06,0.004921762317180258
2015-04-07,-0.0014364009523144508
2015-04-08,0.0068188366726475245
2015-04-09,0.02057262574978267
2015-04-10,0.036697757771252074
2015-04-13,0.022425237425043383
2015-04-14,0.027479162075155064
2015-04-15,0.043470906056005475
2015-04-16,0.04104027953806293
2015-04-17,0.005751732347696977
2015-04-20,0.03423748946650606
2015-04-21,0.02962819161845722
2015-04-22,0.045442084878482766
2015-04-23,0.05280806889931906
2015-04-24,0.059862814158712176
2015-04-27,0.04686489064508305
2015-04-28,0.05552029239190131
2015-04-29,0.043796965710851066
2015-04-30,0.012169179190800648
2015-05-01,0.04593117436075148
2015-05-04,0.055120128270044345
2015-05-05,0.01802343208462423
2015-05-06,0.004225180327282528
2015-05-07,0.015859581647919663
2015-05-08,0.057506292107780334
2015-05-11,0.04154418991373406
2015-05-12,0.032340415111038794
2015-05-13,0.0313918779333055
2015-05-14,0.06491673880882318
2015-05-15,0.06733254443336331
2015-05-18,0.07692166246451246
2015-05-19,0.07489120006842688
2015-05-20,0.07195666317481389
2015-05-21,0.07932264719565085
2015-05-22,0.07226790193625773
2015-05-26,0.03986942895929822
2015-05-27,0.06844411143851974
2015-05-28,0.0644572911133586
2015-05-29,0.04459729395456364
2015-06-01,0.05102956169106904
2015-06-02,0.047872711396424635
2015-06-03,0.05449765074715732
2015-06-04,0.027479162075155064
2015-06-05,0.023018073161126945
2015-06-08,0.002935762601301234
2015-06-09,0.004225180327282528
2015-06-10,0.04135151829950679
2015-06-11,0.046775965284670616
2015-06-12,0.024915147516594214
2015-06-15,0.010568522703374827
2015-06-16,0.028146102278248653
2015-06-17,0.03429677304011435
2015-06-18,0.06512423131645219
2015-06-19,0.04845072623910578
2015-06-22,0.06751039515418818
2015-06-23,0.06951121576346961
2015-06-24,0.04636098026941192
2015-06-25,0.03706828010630421
2015-06-26,0.03585296684733294
2015-06-29,-0.029136650720812698
2015-06-30,-0.021029622029871443
2015-07-01,0.0001790764285131056
2015-07-02,-0.0007694607492201901
2015-07-06,-0.012655817257692891
2015-07-07,0.005988866642130806
2015-07-08,-0.045380349889498336
2015-07-09,-0.038518276244332836
2015-07-10,-0.0010065950436540195
2015-07-13,0.033051817994338935
2015-07-14,0.04690935332528893
2015-07-15,0.044612114847966046
2015-07-16,0.0696446038040886
2015-07-17,0.07312751375357861
2015-07-20,0.07555814027152113
2015-07-21,0.06211558995582917
2015-07-22,0.05461621789437389
2015-07-23,0.03683114581187106
2015-07-24,0.0034841356571782426
2015-07-27,-0.014315757318727002
2015-07-28,0.023640550684014654
2015-07-29,0.04634615937601018
2015-07-30,0.04643508473642261
2015-07-31,0.03933587679682362
2015-08-03,0.03073975862361365
2015-08-04,0.023744296937829496
2015-08-05,0.033407519435989345
2015-08-06,0.009279104977393534
2015-08-07,0.00040138982954452583
2015-08-10,0.039839787172494076
2015-08-11,0.010034970540900228
2015-08-12,0.012969507434513222
2015-08-13,0.00902714978955797
2015-08-14,0.021106177912257947
2015-08-17,0.03726095172053149
2015-08-18,0.029079818562580212
2015-08-19,0.003424852083569954
2015-08-20,-0.06160922816478224
2015-08-21,-0.15770790098390577
2015-08-24,-0.27283660093130757
2015-08-25,-0.3107780880406471
2015-08-26,-0.20273377513944227
2015-08-27,-0.1328532627486081
2015-08-28,-0.131059934646956
2015-08-31,-0.15579600573503677
2015-09-01,-0.24224627694940287
2015-09-02,-0.19035832914870085
2015-09-03,-0.18699398634642708
2015-09-04,-0.23132327851206552
2015-09-08,-0.15990139320741448
2015-09-09,-0.2004661784489232
2015-09-10,-0.18527476271178536
2015-09-11,-0.1722916600915583
2015-09-14,-0.184178016600031
2015-09-15,-0.14703685773440434
2015-09-16,-0.12151527929601273
2015-09-17,-0.12908875582447837
2015-09-18,-0.17676756989898817
2015-09-21,-0.16351769119752346
2015-09-22,-0.19942871591077713
2015-09-23,-0.20532743148480728
2015-09-24,-0.21499065398296713
2015-09-25,-0.21632453438915497
2015-09-28,-0.28979170298329365
2015-09-29,-0.2863532557140099
2015-09-30,-0.2330869648269138
2015-10-01,-0.2274698462275234
2015-10-02,-0.18665310579817943
2015-10-05,-0.1337573372461355
2015-10-06,-0.14432463424182243
2015-10-07,-0.1207445928391043
2015-10-08,-0.09465982045143327
2015-10-09,-0.0924959700147287
2015-10-12,-0.08868700041039278
2015-10-13,-0.10909537062506476
2015-10-14,-0.1231011148900358
2015-10-15,-0.07920162863305813
2015-10-16,-0.06549230223612887
2015-10-19,-0.06467715309901388
2015-10-20,-0.0689603912922168
2015-10-21,-0.08649350818688407
2015-10-22,-0.03673976903608215
2015-10-23,-0.0031852663737603204
2015-10-26,-0.009069161054388718
2015-10-27,-0.016909413664092
2015-10-28,0.019342491597409667
2015-10-29,0.01794932761761353
2015-10-30,0.0030543297485178113
2015-11-02,0.03964711555826748
2015-11-03,0.04815430837106434
2015-11-04,0.03706828010630421
2015-11-05,0.03354090747660766
2015-11-06,0.03245898225825537
2015-11-09,0.0018983000631548307
2015-11-10,0.00655206059140955
2015-11-11,-0.0034075797747917407
2015-11-12,-0.046432633321046475
2015-11-13,-0.08041694189202907
2015-11-16,-0.035731948284740564
2015-11-17,-0.039807693970314126
2015-11-18,0.009308746764197679
2015-11-19,0.00584065770810941
2015-11-20,0.017593626175963797
2015-11-23,0.013769835678225796
2015-11-24,0.017549163495757244
2015-11-25,0.017148999373900957
2015-11-27,0.018986790155759933
2015-11-30,0.004610523555736405
2015-12-01,0.0375425486951712
2015-12-02,0.0032766431495492316
2015-12-03,-0.041023007229285396
2015-12-04,0.021328491313289365
2015-12-07,-0.00033965484055975895
2015-12-08,-0.020318219146571302
2015-12-09,-0.043987185909702534
2015-12-10,-0.03715475405134084
2015-12-11,-0.09623083515205462
2015-12-14,-0.08204724016625836
2015-12-15,-0.05022678203198033
2015-12-16,-0.006268012201394037
2015-12-17,-0.05247955782909733
2015-12-18,-0.10633868445227697
2015-12-21,-0.08321809074502308
2015-12-22,-0.05680725870250646
2015-12-23,-0.019280756608425573
2015-12-24,-0.024171651431114122
2015-12-28,-0.030826232568650278
2015-12-29,0.0015722404083092418
2015-12-30,-0.020659099694819303
2015-12-31,-0.04944127468166983
2016-01-04,-0.09580102924339384
2016-01-05,-0.0897985674155492
2016-01-06,-0.12899983046406593
2016-01-07,-0.19890998464170428
2016-01-08,-0.23012278614649667
2016-01-11,-0.22769215962855446
2016-01-12,-0.20544599863202384
2016-01-13,-0.27717912269811873
2016-01-14,-0.23040438312113637
2016-01-15,-0.2919259116331941
2016-01-19,-0.2904438222929855
2016-01-20,-0.32304978777757404
2016-01-21,-0.30873280475115916
2016-01-22,-0.25254679786385215
2016-01-25,-0.2967427019888719
2016-01-26,-0.25739323000633413
2016-01-27,-0.28804283756184745
2016-01-28,-0.27261428753027644
2016-01-29,-0.20313393926129855
2016-02-01,-0.20440853609387777
2016-02-02,-0.25828248361045947
2016-02-03,-0.24420263487847807
2016-02-04,-0.23987493400506896
2016-02-05,-0.2923408966484524
2016-02-08,-0.3317792939914023
2016-02-09,-0.3336022638798589
2016-02-10,-0.3341209951489321
2016-02-11,-0.3678829903188833
2016-02-12,-0.31497240087343725
2016-02-16,-0.2693240491950134
2016-02-17,-0.22302357820689767
2016-02-18,-0.23634756137537272
2016-02-19,-0.23642166584238308
2016-02-22,-0.1953381493318015
2016-02-23,-0.23124917404505516
2016-02-24,-0.2186069519730761
2016-02-25,-0.1861491954225083
2016-02-26,-0.1915588215142697
2016-02-29,-0.2150054748763692
2016-03-01,-0.14665151450595013
2016-03-02,-0.1346465908502605
2016-03-03,-0.12434606993581088
2016-03-04,-0.11457910118383653
2016-03-07,-0.11195580305166739
2016-03-08,-0.1453028132063602
2016-03-09,-0.1304819198042745
2016-03-10,-0.13002247210880993
2016-03-11,-0.08167671783120621
2016-03-14,-0.085456045648738
2016-03-15,-0.09095459710091185
2016-03-16,-0.07422180844995716
2016-03-17,-0.05440627397136874
2016-03-18,-0.04108229080289369
2016-03-21,-0.038088470335672406
2016-03-22,-0.040756231148047425
2016-03-23,-0.060156780611377816
2016-03-24,-0.06129798940333839
2016-03-28,-0.05965287023570702
2016-03-29,-0.033034545685560725
2016-03-30,-0.019784666984096703
2016-03-31,-0.026024263106374835
2016-04-01,-0.0066978181100544685
2016-04-04,-0.01655371222244159
2016-04-05,-0.04761830479321326
2016-04-06,-0.015768204872131427
2016-04-07,-0.05244991604229319
2016-04-08,-0.04401682769650668
2016-04-11,-0.05233134889507661
2016-04-12,-0.02308972621276184
2016-04-13,0.007589523129555954
2016-04-14,0.008123075292031228
2016-04-15,0.00508479214460339
2016-04-18,0.02525602806484221
2016-04-19,0.03483032520258962
2016-04-20,0.0372016681469232
2016-04-21,0.021017252551845514
2016-04-22,0.021165461485866236
2016-04-25,0.015548342886475811
2016-04-26,0.0213433122066911
2016-04-27,0.026456520430411072
2016-04-28,-0.00220708740922288
2016-04-29,-0.017783846374814595
2016-05-02,0.006122254682749119
2016-05-03,-0.020644278801417566
2016-05-04,-0.03879987321897254
2016-05-05,-0.03952609699567442
2016-05-06,-0.029877695390916982
2016-05-09,-0.02758045691359343
2016-05-10,0.01050923912976654
2016-05-11,-0.01902880142059001
2016-05-12,-0.019547532689662875
2016-05-13,-0.045484096143313175
2016-05-16,-0.015768204872131427
2016-05-17,-0.044594842539187836
2016-05-18,-0.04397236501630013
2016-05-19,-0.05522142310848339
2016-05-20,-0.037021366010721854
2016-05-23,-0.04336470838681483
2016-05-24,-0.0018365650741707378
2016-05-25,0.019624088572049378
2016-05-26,0.018971969262357526
2016-05-27,0.03225148975062636
2016-05-31,0.02912428124278609
2016-06-01,0.03265165387248265
2016-06-02,0.0414404436599199
2016-06-03,0.03235523600444121
2016-06-06,0.04759111442178492
2016-06-07,0.051622397427152605
2016-06-08,0.061982201915210186
2016-06-09,0.05658739671685118
2016-06-10,0.02782004262340306
2016-06-13,0.002609702946454971
2016-06-14,-0.0029333111859247557
2016-06-15,-0.008594892465521734
2016-06-16,0.001023867352431559
2016-06-17,-0.00900987748078043
2016-06-20,0.008819657281928957
2016-06-21,0.01719346205410751
2016-06-22,0.01208025383038754
2016-06-23,0.053386083742000885
2016-06-24,-0.05911931807323175
2016-06-27,-0.11376395204672188
2016-06-28,-0.0610756760023073
2016-06-29,-0.009676817683874017
2016-06-30,0.031955071882584916
2016-07-01,0.03801681728403751
2016-07-05,0.016674730785034647
2016-07-06,0.03324448960856621
2016-07-07,0.030532266115984637
2016-07-08,0.07795912500265886
2016-07-11,0.08871909361257273
2016-07-12,0.11092079192889713
2016-07-13,0.11135059783755756
2016-07-14,0.1281278491687188
2016-07-15,0.12514884959489925
2016-07-18,0.13278160969697353
2016-07-19,0.12817231184892536
2016-07-20,0.1418668173524522
2016-07-21,0.1302324160318151
2016-07-22,0.14484581692627177
2016-07-25,0.13513813174790537
2016-07-26,0.1361755942860511
2016-07-27,0.13232216200150895
2016-07-28,0.1374798329054348
2016-07-29,0.14272642916977307
2016-08-01,0.13863586259079777
2016-08-02,0.11816820880251752
2016-08-03,0.1281871327423271
2016-08-04,0.12886889383882308
2016-08-05,0.1564653973535065
2016-08-08,0.1535308604598935
2016-08-09,0.15479063639907065
2016-08-10,0.14552757802276708
2016-08-11,0.16079309822691562
2016-08-12,0.15821426277495304
2016-08-15,0.16725500775022517
2016-08-16,0.14946993566772235
2016-08-17,0.1555020392823708
