date,Open,High,Low,Close,Adj Close
2011-10-31,-1.1734842388546884,-1.184139624814785,-1.2093656969440392,-1.2212403906241749,-1.2212403906241749
2011-11-01,-1.2238074951057851,-1.2342496724818188,-1.2655618749876556,-1.2731431593182787,-1.2731431593182787
2011-11-02,-1.2703076064473469,-1.2468214512251383,-1.2593079283055364,-1.2440645664633865,-1.2440645664633865
2011-11-03,-1.2427009437866299,-1.2162330740714984,-1.2366894878052042,-1.2096059893035371,-1.2096059893035371
2011-11-04,-1.2092558350237546,-1.2197596645875235,-1.230569554266273,-1.2213441368779892,-1.2213441368779892
2011-11-07,-1.2205326306677722,-1.2184611710084012,-1.227844620354778,-1.2096504519837437,-1.2096504519837437
2011-11-08,-1.2088112832900877,-1.1950735309753482,-1.2066407630325442,-1.1877155297486566,-1.1877155297486566
2011-11-09,-1.1879766253722306,-1.1985706102736655,-1.2488549031368503,-1.2571069526572218,-1.2571069526572218
2011-11-10,-1.2555336704984823,-1.2413028535138688,-1.2472765261170775,-1.2413968056510112,-1.2413968056510112
2011-11-11,-1.2399299046467729,-1.210670209533668,-1.228782712357096,-1.2056043480849743,-1.2056043480849743
2011-11-14,-1.2047658625137183,-1.215288715104864,-1.2190146432535949,-1.2234931664212916,-1.2234931664212916
2011-11-15,-1.222770207727229,-1.2146984907507177,-1.2224989849764902,-1.214556167699834,-1.214556167699834
2011-11-16,-1.2137161707515458,-1.2215450932588166,-1.2354089177702938,-1.245531834910193,-1.245531834910193
2011-11-17,-1.2452052518862873,-1.253830365430627,-1.2744811941842975,-1.276329651399727,-1.276329651399727
2011-11-18,-1.2753903146022718,-1.2748128412205335,-1.2716073567803714,-1.277041054283027,-1.277041054283027
2011-11-21,-1.2762349628962393,-1.2864550166060726,-1.3135981416460305,-1.3106400196255557,-1.3106400196255557
2011-11-22,-1.3097838003969702,-1.3142103168598094,-1.3158465843817448,-1.317961540966186,-1.317961540966186
2011-11-23,-1.3179339155141974,-1.3279772999202752,-1.3454188179786242,-1.3568663861466608,-1.3568663861466608
2011-11-25,-1.3565654611698537,-1.3498451122414012,-1.3500794972917274,-1.3614905048881116,-1.3614905048881116
2011-11-28,-1.360625700337345,-1.3134135139817118,-1.3500646069424842,-1.311277318041845,-1.311277318041845
2011-11-29,-1.3104061728241039,-1.3040879691861975,-1.3007328798999562,-1.3073646021836949,-1.3073646021836949
2011-11-30,-1.3042417221172558,-1.2399896043258931,-1.2934068280723303,-1.230636837041097,-1.230636837041097
2011-12-01,-1.2298682170747781,-1.234116872002136,-1.2293634359775785,-1.2341642096707934,-1.2341642096707934
2011-12-02,-1.2311722354935344,-1.2208515796426944,-1.2239731295515612,-1.234608836472856,-1.234608836472856
2011-12-05,-1.2336913619843135,-1.2110390997550096,-1.2225138753257334,-1.2156380929181865,-1.2156380929181865
2011-12-06,-1.2146349110011243,-1.2120719923747658,-1.2095592714841998,-1.2135779887352962,-1.2135779887352962
2011-12-07,-1.2132271638445122,-1.2105521646628392,-1.2218140289113055,-1.2098134818111663,-1.2098134818111663
2011-12-08,-1.2091817430681435,-1.2196858865432554,-1.2416628644524133,-1.2493259836211272,-1.2493259836211272
2011-12-09,-1.2482874772397112,-1.2235518560629144,-1.2371808693302278,-1.2184392417711802,-1.2184392417711802
2011-12-12,-1.217806046701282,-1.2282736508960859,-1.247946591833019,-1.2461839542198847,-1.2461839542198847
2011-12-13,-1.2448051553259871,-1.2359318118911364,-1.2595908449411557,-1.2621015937337248,-1.2621015937337248
2011-12-14,-1.2612535694716631,-1.271537096055021,-1.274421632787325,-1.2827174564560262,-1.2827174564560262
2011-12-15,-1.28142139978902,-1.2717289189701186,-1.2704756902378926,-1.2768928453490065,-1.2768928453490065
2011-12-16,-1.2755384985134943,-1.2637018677537268,-1.2658894626710049,-1.2710978760287908,-1.2710978760287908
2011-12-19,-1.2701297857538798,-1.2732487466820457,-1.2849937807499556,-1.2923065744871758,-1.2923065744871758
2011-12-20,-1.2909051701072478,-1.246319760524114,-1.280005513753503,-1.2390254627066777,-1.2390254627066777
2011-12-21,-1.2382554264499608,-1.2429702373143328,-1.2445813729040691,-1.2354388065033726,-1.2354388065033726
2011-12-22,-1.2345952838427696,-1.2280228055455735,-1.223422186629565,-1.2202029280860285,-1.2202029280860285
2011-12-23,-1.219361977769116,-1.212972084514839,-1.2081149076076152,-1.2034108558614656,-1.2034108558614656
2011-12-27,-1.2030321107524171,-1.2071436190176432,-1.195755917735808,-1.2032626469274446,-1.2032626469274446
2011-12-28,-1.2024986486720168,-1.212337593334132,-1.216096134801939,-1.226664837609338,-1.226664837609338
2011-12-29,-1.2256597939960645,-1.2157461389793276,-1.2144433060359503,-1.2068344822373474,-1.2068344822373474
2011-12-30,-1.2062921567993083,-1.2148903136658151,-1.2029628467694882,-1.214867406461278,-1.214867406461278
2012-01-03,-1.212160239683712,-1.1846413155158098,-1.2008781978754486,-1.186025947900819,-1.186025947900819
2012-01-04,-1.185235223014618,-1.193332369130616,-1.1871195151747858,-1.1856702464591689,-1.1856702464591689
2012-01-05,-1.1848351264543178,-1.1869579461058344,-1.191348374359838,-1.1800975905399846,-1.1800975905399846
2012-01-06,-1.1794560504769476,-1.1887433747771277,-1.1793169721713794,-1.1849143808956626,-1.1849143808956626
2012-01-09,-1.1840497517248394,-1.1885220406443224,-1.1775152399129594,-1.1806311427024596,-1.1806311427024596
2012-01-10,-1.1796931447349035,-1.1671706746330746,-1.1682534426837252,-1.1637649660108862,-1.1637649660108862
2012-01-11,-1.1630224547223935,-1.171095666588149,-1.1613443206349072,-1.1631721302748028,-1.1631721302748028
2012-01-12,-1.1623408087307707,-1.166639472714343,-1.1608082680621543,-1.158696220467373,-1.158696220467373
2012-01-13,-1.1588733052081688,-1.1695905944850749,-1.1730034640922875,-1.16819641313811,-1.16819641313811
2012-01-17,-1.1656897651243951,-1.15752050644278,-1.1541820626489565,-1.1614084439599544,-1.1614084439599544
2012-01-18,-1.1606070569694695,-1.1499803903185597,-1.1530355057572343,-1.1401108201411574,-1.1401108201411574
2012-01-19,-1.1392389369712126,-1.1390907509845571,-1.1276027892499485,-1.13053652300341,-1.13053652300341
2012-01-20,-1.12972552987074,-1.1392530626819473,-1.1259648508332027,-1.1292322843840263,-1.1292322843840263
2012-01-23,-1.1285400585809615,-1.1290716925729212,-1.1248927456876965,-1.1283133889930972,-1.1283133889930972
2012-01-24,-1.1275472263757722,-1.138397237368435,-1.13059574944782,-1.1303142096023786,-1.1303142096023786
2012-01-25,-1.1298588953908402,-1.1201888160430171,-1.1282281839181605,-1.113403570230599,-1.113403570230599
2012-01-26,-1.1122546467376295,-1.112560166265674,-1.1193684261184913,-1.1247119118963902,-1.1247119118963902
2012-01-27,-1.1241538148087813,-1.1323474377384342,-1.1221678117762015,-1.1278242995108283,-1.1278242995108283
2012-01-30,-1.1272508585533274,-1.1381021251913617,-1.13888967397625,-1.1327448361203207,-1.1327448361203207
2012-01-31,-1.1311480954184745,-1.1303554305431895,-1.129657657445502,-1.1336340897244461,-1.1336340897244461
2012-02-01,-1.1327484816596751,-1.1169130708775044,-1.1210808162814525,-1.11632328623081,-1.11632328623081
2012-02-02,-1.1152775985265648,-1.1188755668550412,-1.1075008177717074,-1.1141742566875077,-1.1141742566875077
2012-02-03,-1.112358375475485,-1.0950452585563784,-1.1005916957228896,-1.0854810070610694,-1.0854810070610694
2012-02-06,-1.0855222691531248,-1.0964913082240373,-1.0837507107288964,-1.0863257979849883,-1.0863257979849883
2012-02-07,-1.0855074507620026,-1.0892905711034504,-1.0861331666077991,-1.082294514979621,-1.082294514979621
2012-02-08,-1.081491666767878,-1.086693583945206,-1.0771542860141847,-1.077981634999614,-1.077981634999614
2012-02-09,-1.0771498781690645,-1.0817947218057904,-1.0731636724170226,-1.0750322772125989,-1.0750322772125989
2012-02-10,-1.0753123976699075,-1.086383716159279,-1.08400384666603,-1.0888305289699407,-1.0888305289699407
2012-02-13,-1.087389386434526,-1.0832260158645957,-1.0755014572481958,-1.075299053293837,-1.075299053293837
2012-02-14,-1.0751790321498076,-1.0862509156795959,-1.0788220051294166,-1.0771813067559015,-1.0771813067559015
2012-02-15,-1.0763348666573416,-1.079507602433473,-1.078866676177146,-1.087956096259218,-1.087956096259218
2012-02-16,-1.0880562140350265,-1.0748595856445695,-1.078241281508934,-1.0660063531307291,-1.0660063531307291
2012-02-17,-1.0651617997511793,-1.0683966289666658,-1.0543869420214211,-1.0612784881354635,-1.0612784881354635
2012-02-21,-1.060479188156554,-1.0619631835064696,-1.0530914816372678,-1.059826040582059,-1.059826040582059
2012-02-22,-1.059160351346676,-1.0694295215864222,-1.0569331917419984,-1.0665695470800078,-1.0665695470800078
2012-02-23,-1.0659471744806577,-1.0671571578229584,-1.061772555246019,-1.0579734289067984,-1.0579734289067984
2012-02-24,-1.0571598685451744,-1.0602515328794448,-1.045125144792187,-1.0545942652111229,-1.0545942652111229
2012-02-27,-1.0545814684899062,-1.0557953390056392,-1.05784150304583,-1.051852399931737,-1.051852399931737
2012-02-28,-1.0510843281850597,-1.0540984439874683,-1.0413876671321585,-1.0450496098601796,-1.0450496098601796
2012-02-29,-1.0442085947043445,-1.0467944176049058,-1.0446039825686773,-1.0546831905715353,-1.0546831905715353
2012-03-01,-1.05354418111135,-1.0495537164605404,-1.0414918995768605,-1.0422188192203814,-1.0422188192203814
2012-03-02,-1.041407918782243,-1.051973636312541,-1.0407176014162172,-1.0488289376777111,-1.0488289376777111
2012-03-05,-1.048076194787247,-1.0592629070862498,-1.0515726660144673,-1.0566840111808171,-1.0566840111808171
2012-03-06,-1.0569079558960963,-1.0680572499630316,-1.080013233068868,-1.0877634246449908,-1.0877634246449908
2012-03-07,-1.086900379527492,-1.0810126745365465,-1.0750100757231722,-1.074024456461257,-1.074024456461257
2012-03-08,-1.073178549348306,-1.0605466450565182,-1.061221612324023,-1.0543423100232874,-1.0543423100232874
2012-03-09,-1.0534404523734944,-1.0516342573089068,-1.0413876671321585,-1.046991146895853,-1.046991146895853
2012-03-12,-1.0463128062437013,-1.0541722220317364,-1.0403155619866522,-1.046665087241007,-1.046665087241007
2012-03-13,-1.0446235096557668,-1.0201015211886324,-1.032527909332489,-1.009820346243422,-1.009820346243422
2012-03-14,-1.0090149157890456,-1.015246925875778,-1.0056508289486186,-1.0122954354415703,-1.0122954354415703
2012-03-15,-1.0116525894088026,-1.0105103754337526,-1.0014666408112958,-0.999964452131035,-0.999964452131035
2012-03-16,-0.9992347776483732,-1.0057148025563127,-0.9885269273190056,-0.9976375718669074,-0.9976375718669074
2012-03-19,-0.9968341982865716,-0.9937332481671398,-0.9870974537916641,-0.9893675133485436,-0.9893675133485436
2012-03-20,-0.9888026302983224,-1.000240471671605,-0.9941703696821564,-0.995636751257626,-0.995636751257626
2012-03-21,-0.9948337154850704,-1.002955503700678,-0.9897628263061864,-0.9995346462223744,-0.9995346462223744
2012-03-22,-0.9987309523502171,-1.0101267296035574,-1.0074972322547682,-1.0145185694518832,-1.0145185694518832
2012-03-23,-1.013712345774793,-1.0156010604882657,-1.010266837213993,-1.0081011226087802,-1.0081011226087802
2012-03-26,-1.007295982418867,-0.9899263010828954,-0.9950191195890156,-0.9793485894087336,-0.9793485894087336
2012-03-27,-0.9784890300772496,-0.986134109607504,-0.9729218413121932,-0.985262125876166,-0.985262125876166
2012-03-28,-0.9844608416995086,-0.9942496944770178,-0.9948851064458272,-0.9956071094708218,-0.9956071094708218
2012-03-29,-0.9950263545696592,-1.006437827390142,-1.0032832634189592,-0.9989566313796931,-0.9989566313796931
2012-03-30,-0.9981085799230835,-0.9983222425206284,-0.9886013790652212,-0.9912645877040106,-0.9912645877040106
2012-04-02,-0.9904622901040122,-0.9813680479477715,-0.9840747128953063,-0.9755989033780059,-0.9755989033780059
2012-04-03,-0.9748881610345472,-0.9863554437403091,-0.9838364673074164,-0.9839875290435864,-0.9839875290435864
2012-04-04,-0.9836161934055416,-0.9950760085728232,-0.9995160050604444,-1.005359257329394,-1.005359257329394
2012-04-05,-1.004806492710332,-1.01203020314568,-1.0012581759218917,-1.0066634959487777,-1.0066634959487777
2012-04-09,-1.0067921571207108,-1.0181537808199492,-1.0231172086108238,-1.0301990746712897,-1.0301990746712897
2012-04-10,-1.0294198403643575,-1.039460880004636,-1.054178477132017,-1.0651912039936142,-1.0651912039936142
2012-04-11,-1.0637985077679342,-1.0517080353531751,-1.0517960212531146,-1.0501924598707033,-1.0501924598707033
2012-04-12,-1.04929130285927,-1.0319060082715614,-1.0372183693440788,-1.02224025491437,-1.02224025491437
2012-04-13,-1.0213734539849866,-1.032673299931952,-1.0356102116258197,-1.04789522139338,-1.04789522139338
2012-04-16,-1.047068544190935,-1.0444040089706126,-1.0422661977375036,-1.0489178630381242,-1.0489178630381242
2012-04-17,-1.048105831569491,-1.0250741613723164,-1.0360271414046276,-1.0174827481323003,-1.0174827481323003
2012-04-18,-1.0166760239992392,-1.0279957719253414,-1.0155975822430372,-1.0258417320110764,-1.0258417320110764
2012-04-19,-1.025122506938911,-1.0284679514086583,-1.0349401459098782,-1.0380245063875908,-1.0380245063875908
2012-04-20,-1.0371550405301624,-1.032983167717879,-1.025023173313946,-1.0356383425498552,-1.0356383425498552
2012-04-23,-1.0348285531239725,-1.0460713927710763,-1.0520789378887343,-1.0528157580028723,-1.0528157580028723
2012-04-24,-1.0519586132612713,-1.0504390529917602,-1.0401219874464915,-1.0453608486216237,-1.0453608486216237
2012-04-25,-1.0443419602244446,-1.0271251910029755,-1.0322449926968698,-1.017616136172919,-1.017616136172919
2012-04-26,-1.01688348147495,-1.0113071783118506,-1.0096563328950237,-1.0038475262023814,-1.0038475262023814
2012-04-27,-1.0027319179532197,-1.0045933762834345,-0.9947213126041528,-0.9988380642324766,-0.9988380642324766
2012-04-30,-0.9981826718786948,-1.0095807720759722,-0.9996500182036324,-1.006915451136613,-1.006915451136613
2012-05-01,-1.0061846030846997,-0.9917855077984566,-0.9970739877845691,-0.9951921244555634,-0.9951921244555634
2012-05-02,-0.9948633522673148,-1.006275515692752,-0.9997691409975776,-1.0003942580396954,-1.0003942580396954
2012-05-03,-0.9995756006441844,-1.0098611286441916,-1.0075270129532543,-1.0163118975535357,-1.0163118975535357
2012-05-04,-1.0155942814473162,-1.0269186124790242,-1.0384244876327733,-1.0496144450280225,-1.0496144450280225
2012-05-07,-1.049261666077025,-1.0528884840614678,-1.044410408028516,-1.048903042144722,-1.048903042144722
2012-05-08,-1.0487133856055026,-1.0598973982669568,-1.0685178834531626,-1.0575880856783442,-1.0575880856783442
2012-05-09,-1.0575451467143524,-1.0679096938744952,-1.0753972248034938,-1.0711343822478503,-1.0711343822478503
2012-05-10,-1.0703185998617155,-1.064737237970958,-1.058347774920097,-1.0660804575977392,-1.0660804575977392
2012-05-11,-1.0650877077955685,-1.0650618613657383,-1.0668203836394443,-1.0728980685626983,-1.0728980685626983
2012-05-14,-1.0742454735091067,-1.0853213123218153,-1.0851057325100224,-1.0951886922394358,-1.0951886922394358
2012-05-15,-1.0943540302619748,-1.0956354829105246,-1.0973158188893983,-1.1065859592656393,-1.1065859592656393
2012-05-16,-1.1055863707326257,-1.1002982553082816,-1.1027061253154158,-1.1152710027992618,-1.1152710027992618
2012-05-17,-1.1144181318414754,-1.1230514041606274,-1.1323825913569971,-1.1448238642430209,-1.1448238642430209
2012-05-18,-1.1437140910901265,-1.1438863238619972,-1.1515613611821631,-1.1591112054826311,-1.1591112054826311
2012-05-21,-1.1575248316160456,-1.1377627461877275,-1.1459774802159852,-1.1283282098864993,-1.1283282098864993
2012-05-22,-1.1273545872911832,-1.1199084594747974,-1.1246693904490497,-1.1273796727087655,-1.1273796727087655
2012-05-23,-1.1274583160290388,-1.131388323162946,-1.1447862522765342,-1.1240746134801007,-1.1240746134801007
2012-05-24,-1.1234573504260363,-1.1263271493261398,-1.1239844343838652,-1.1213772108809208,-1.1213772108809208
2012-05-25,-1.1203603066814902,-1.1262386156730182,-1.1184303341161732,-1.1256159863939177,-1.1256159863939177
2012-05-29,-1.1231906193858359,-1.1104058473730396,-1.111476541019626,-1.1039774820268724,-1.1039774820268724
2012-05-30,-1.1048899063498807,-1.1158359114311869,-1.1235972853035434,-1.1322853884248565,-1.1322853884248565
2012-05-31,-1.1318001046278523,-1.1328196172217508,-1.1412572395059093,-1.1367168355520798,-1.1367168355520798
2012-06-01,-1.1365716265692112,-1.147383403160315,-1.173494845617311,-1.1845735003474145,-1.1845735003474145
2012-06-04,-1.1833681057332168,-1.1876957265485175,-1.1891446026718528,-1.1843660078397853,-1.1843660078397853
2012-06-05,-1.1840645701159618,-1.1802146328597114,-1.1780959635334416,-1.173517113869459,-1.173517113869459
2012-06-06,-1.1725210434317437,-1.1396219529032892,-1.1610465136500447,-1.1296028067190784,-1.1296028067190784
2012-06-07,-1.1272656769444496,-1.1190821453789923,-1.12073833824886,-1.1298102992267078,-1.1298102992267078
2012-06-08,-1.1289846103146286,-1.1238629626475791,-1.1280494997272428,-1.1139964059666825,-1.1139964059666825
2012-06-11,-1.1130844766404746,-1.1095352664506737,-1.1281090611242153,-1.1387917606283715,-1.1387917606283715
2012-06-12,-1.1372680909519557,-1.1260763039756279,-1.1297618898902042,-1.116189898190191,-1.116189898190191
2012-06-13,-1.1156036031312542,-1.1216938881460905,-1.123969544034622,-1.1299733290541305,-1.1299733290541305
2012-06-14,-1.1291476126169728,-1.112250298479747,-1.1185643472593614,-1.1088980186363648,-1.1088980186363648
2012-06-15,-1.1079424949210603,-1.098025891544818,-1.0961543716484332,-1.0885341111018991,-1.0885341111018991
2012-06-18,-1.0883377634663485,-1.0907956432065238,-1.0883071575972978,-1.0856588577818946,-1.0856588577818946
2012-06-19,-1.0847665312058912,-1.0683080953135442,-1.0728658654321601,-1.0660952784911413,-1.0660952784911413
2012-06-20,-1.065191436533424,-1.071096905386886,-1.0704536288547708,-1.0694892630802189,-1.0694892630802189
2012-06-21,-1.069059036616326,-1.0759662563085943,-1.103271958586655,-1.1142187193677138,-1.1142187193677138
2012-06-22,-1.1127881088180298,-1.1061414764143316,-1.1010235158509405,-1.10012404974233,-1.10012404974233
2012-06-25,-1.0994811935902664,-1.1104501141996006,-1.1258159473407716,-1.131692552688773,-1.131692552688773
2012-06-26,-1.1303182655156294,-1.1261795932376035,-1.124282241368728,-1.1223998525256649,-1.1223998525256649
2012-06-27,-1.1205084905927123,-1.1111878946422835,-1.1087813878066175,-1.1048222729507915,-1.1048222729507915
2012-06-28,-1.1044898097895806,-1.115437509992138,-1.1198300269450283,-1.1089869439967774,-1.1089869439967774
2012-06-29,-1.1065643845466928,-1.0702115688556662,-1.0947695691688213,-1.0599001450490697,-1.0599001450490697
2012-07-02,-1.0588343467419867,-1.064043724354836,-1.0566800558048648,-1.0549351457593708,-1.0549351457593708
2012-07-03,-1.0537664569781835,-1.0515604792646385,-1.0450209123474852,-1.042322565474196,-1.042322565474196
2012-07-05,-1.0419561992537654,-1.05297701771459,-1.0457803201588851,-1.0518672208251392,-1.0518672208251392
2012-07-06,-1.0517807925678049,-1.062951809299665,-1.0681009536743546,-1.0709861733138295,-1.0709861733138295
2012-07-09,-1.0702000527327378,-1.0809831633188391,-1.070155821869908,-1.0742764116490926,-1.0742764116490926
2012-07-10,-1.0727191792235171,-1.0711411722134472,-1.0856120043842892,-1.0905645734979847,-1.0905645734979847
2012-07-11,-1.089849239360816,-1.0955469492574028,-1.090108889855718,-1.090594215284789,-1.090594215284789
2012-07-12,-1.0900122416631608,-1.1010212801421109,-1.1017829236623409,-1.1005093929707843,-1.1005093929707843
2012-07-13,-1.0996145591103663,-1.076807326013253,-1.0877859953737878,-1.0678737856993916,-1.0678737856993916
2012-07-16,-1.0674734687662473,-1.077456572802814,-1.0673862169106838,-1.0725275462276465,-1.0725275462276465
2012-07-17,-1.0716522550627163,-1.0655045296313486,-1.0725084970503247,-1.0576621901453545,-1.0576621901453545
2012-07-18,-1.0569820478517078,-1.0508964768662237,-1.0518258019516007,-1.0441603562560546,-1.0441603562560546
2012-07-19,-1.0430083050234438,-1.043326849524295,-1.033585124128752,-1.0386321630170765,-1.0386321630170765
2012-07-20,-1.0378218681306628,-1.0490520257595162,-1.047016219146066,-1.0591591003789649,-1.0591591003789649
2012-07-23,-1.0588195283508643,-1.0699607235051545,-1.0836911493319241,-1.077151664969097,-1.077151664969097
2012-07-24,-1.0763348666573416,-1.085911536675962,-1.0960799199022178,-1.095247975813044,-1.095247975813044
2012-07-25,-1.094368848653097,-1.0970520213604762,-1.0927147009732676,-1.0958704533359314,-1.0958704533359314
2012-07-26,-1.0946355796932967,-1.0687950304057146,-1.0827828380280922,-1.063071816237116,-1.063071816237116
2012-07-27,-1.0622129399178553,-1.0303419137330734,-1.0502027538840983,-1.0246115978587034,-1.0246115978587034
2012-07-30,-1.0238481253023988,-1.0265792334753898,-1.0184565292977206,-1.0256045977166433,-1.0256045977166433
2012-07-31,-1.0248409575075883,-1.0333373023303667,-1.0217324061312114,-1.0344674919710906,-1.0344674919710906
2012-08-01,-1.033657900225316,-1.036480247016197,-1.0303985893907202,-1.0403958493319247,-1.0403958493319247
2012-08-02,-1.0398668061055305,-1.0510882997813211,-1.0582435424753946,-1.0556910113228772,-1.0556910113228772
2012-08-03,-1.0542110087118504,-1.0230083761328037,-1.0421619652928018,-1.0171715093708564,-1.0171715093708564
2012-08-06,-1.0162907458300612,-1.014937058089851,-1.0040575615796026,-1.0123695399085806,-1.0123695399085806
2012-08-07,-1.011222856066258,-1.0038555958407511,-0.998965062138448,-1.0018170638062958,-1.0018170638062958
2012-08-08,-1.0011908052765075,-1.0082822784968497,-0.9964783738148432,-1.000527646080314,-1.000527646080314
2012-08-09,-0.9996645109909178,-1.005611513294337,-0.9925026505669244,-0.9996680342629932,-0.9996680342629932
2012-08-10,-0.9991903224750064,-1.0055672464677758,-0.9972377816262438,-0.9951180199885532,-0.9951180199885532
2012-08-13,-0.9943150717957924,-1.0057295581651666,-0.9947064222549096,-0.99772649722732,-0.99772649722732
2012-08-14,-0.9965526488552494,-0.9995912248820434,-0.9898223877031592,-0.9979932733085576,-0.9979932733085576
2012-08-15,-0.997249113237994,-1.0029850149183854,-0.9879908747462528,-0.995621930364224,-0.995621930364224
2012-08-16,-0.9947596235294592,-0.9886573187214802,-0.9845363137218436,-0.9808306787489424,-0.9808306787489424
2012-08-17,-0.9795411358469279,-0.9867833563970652,-0.9688716663180588,-0.9769031419973896,-0.9769031419973896
2012-08-20,-0.9765626392313596,-0.9876391817105776,-0.97266870537506,-0.9769476046775956,-0.9769476046775956
2012-08-21,-0.9761477242799368,-0.9750231361406972,-0.974544889379696,-0.9842987678050302,-0.9842987678050302
2012-08-22,-0.9836161934055416,-0.9906050590901638,-0.9806201518708976,-0.9838244992161636,-0.9838244992161636
2012-08-23,-0.9830234577606524,-0.9944857842186764,-0.9899712911955904,-1.0007351385879435,-1.0007351385879435
2012-08-24,-1.000064607551218,-0.9945300510452376,-0.9936343171094032,-0.9873222300590556,-0.9873222300590556
2012-08-27,-0.9865205980654986,-0.9905312810458952,-0.9771507004972456,-0.9883448717037996,-0.9883448717037996
2012-08-28,-0.9875430670529328,-0.9942792056947252,-0.9823921034308316,-0.9900344535516375,-0.9900344535516375
2012-08-29,-0.9892027268586228,-0.9938070262114079,-0.9809328492050036,-0.9882707672367892,-0.9882707672367892
2012-08-30,-0.9880765291333332,-0.9995174468377752,-0.9951680230814468,-1.0045885708724855,-1.0045885708724855
2012-08-31,-1.0029097386466863,-0.9950760085728232,-0.9922644049790342,-0.9940657365570048,-0.9940657365570048
2012-09-04,-0.993322239590603,-1.0006536287195071,-0.9958380887973884,-0.9964963630749468,-0.9964963630749468
2012-09-05,-0.9956931821701598,-1.00139140916219,-0.9888545150023548,-0.9987194970852596,-0.9987194970852596
2012-09-06,-0.9974713891048276,-0.9669960849243058,-0.9851468180408126,-0.956213174808078,-0.956213174808078
2012-09-07,-0.9554167950999358,-0.958437831789182,-0.9438856602880672,-0.947617056634868,-0.947617056634868
2012-09-10,-0.9468221282490416,-0.9572278718631818,-0.9475635765511232,-0.960718726402312,-0.960718726402312
2012-09-11,-0.9598474940454826,-0.9586739215308406,-0.947340221312476,-0.9540789661581776,-0.9540789661581776
2012-09-12,-0.9532829467783344,-0.9566228919001816,-0.9415925465046232,-0.949632698137552,-0.949632698137552
2012-09-13,-0.9488374294416652,-0.9203093385113212,-0.9380933144324852,-0.914907344896465,-0.914907344896465
2012-09-14,-0.9139993919133,-0.9044470589936354,-0.901269480754196,-0.9063408685100596,-0.9063408685100596
2012-09-17,-0.906071552662906,-0.9175500396556864,-0.9050218487634676,-0.9131288376882146,-0.9131288376882146
2012-09-18,-0.9123397321076098,-0.9236883729388096,-0.9071362783559934,-0.9159003447544048,-0.9159003447544048
2012-09-19,-0.9148440402072671,-0.9182583088806622,-0.9045304672384435,-0.9133363301958441,-0.9133363301958441
2012-09-20,-0.9125471895833211,-0.9240425075512976,-0.9162938431405256,-0.9145071807746088,-0.9145071807746088
2012-09-21,-0.9135992953529996,-0.9154252319807594,-0.9021033403118116,-0.9146702106020316,-0.9146702106020316
2012-09-24,-0.9144587620380891,-0.9247950436028344,-0.9131966504979524,-0.9195018218511114,-0.9195018218511114
2012-09-25,-0.918637548334558,-0.9210766301717116,-0.9287868461555217,-0.9421777887563028,-0.9421777887563028
2012-09-26,-0.9413689603160608,-0.9530077677310348,-0.9452555724184362,-0.9544346675998278,-0.9544346675998278
2012-09-27,-0.9535793146007792,-0.940317944116886,-0.9410416035826272,-0.9339373720247428,-0.9339373720247428
2012-09-28,-0.9331743900254666,-0.9448479160349598,-0.9377061653521634,-0.9435413109492944,-0.9435413109492944
2012-10-01,-0.9424062476946168,-0.9300775515724448,-0.9298142802532982,-0.937879729669698,-0.937879729669698
2012-10-02,-0.9363455257256242,-0.9383702037482028,-0.932628556260252,-0.9360122971010352,-0.9360122971010352
2012-10-03,-0.9347747762666678,-0.9342681444868848,-0.9281912321857958,-0.928246148958342,-0.928246148958342
2012-10-04,-0.9273211255321856,-0.9212241862602479,-0.9146559047237802,-0.9128175989267708,-0.9128175989267708
2012-10-05,-0.9120285458940428,-0.909685300136685,-0.9060046118135148,-0.9135141809166688,-0.9135141809166688
2012-10-08,-0.9127250102767878,-0.9244851758169071,-0.9116480541766656,-0.920998732084722,-0.920998732084722
2012-10-09,-0.92017866101127,-0.9319072470702988,-0.9293973504744902,-0.9423408185837256,-0.9423408185837256
2012-10-10,-0.9415467810095274,-0.951650251716498,-0.9450917785767614,-0.9555610554983862,-0.9555610554983862
2012-10-11,-0.9543795077213796,-0.9496139776946924,-0.9418456824417568,-0.9551460704831278,-0.9551460704831278
2012-10-12,-0.9543498709391351,-0.9576852957376452,-0.9527007470400071,-0.9614449501790144,-0.9614449501790144
2012-10-15,-0.9604105929081276,-0.9534356803877908,-0.9501544973194296,-0.9443416391930072,-0.9443416391930072
2012-10-16,-0.9432805327708286,-0.9324827158155918,-0.9306928108586436,-0.9224215378513224,-0.9224215378513224
2012-10-17,-0.9226681507198048,-0.9226112134924924,-0.9112757954455872,-0.913543822703473,-0.913543822703473
2012-10-18,-0.9127101918856656,-0.919925692681126,-0.912347900591093,-0.918834881648018,-0.918834881648018
2012-10-19,-0.9180448126896691,-0.929782439395372,-0.94626811616697,-0.9546273392140546,-0.9546273392140546
2012-10-22,-0.9538015904676124,-0.9620677115671826,-0.9578676982273772,-0.9536936229297234,-0.9536936229297234
2012-10-23,-0.9530162157381342,-0.9646056762900124,-0.9794587046299326,-0.984387693165443,-0.984387693165443
2012-10-24,-0.9834531911031968,-0.9848208604195284,-0.9801436606951172,-0.9908496026887522,-0.9908496026887522
